"Distance quakes/tectonic_plates","Distance uniform_law/tectonic_plates"
127459.157965494,1814672.94339809
522103.249774506,596004.09912191
189139.701931166,2773299.38372747
11465.9897744623,1334185.19258258
57109.074614581,17953.4565415362
197389.707087777,860083.062003713
11700.2439712005,996046.273669558
19663.8504138996,666201.333595311
73149.1916253309,228877.34838484
35433.0365195189,1606614.43356471
31331.0984117378,626382.951159738
151595.051703218,178322.322964226
167991.062458531,949821.835707379
40079.5871067264,695896.505305363
22824.1644776011,505335.705340975
58855.2054276431,1992021.59720179
53766.2569701996,40912.58644489
40998.20397995,2208353.95308383
214041.16863135,1071087.34432837
34303.6564362127,2753576.83458519
45456.7677851089,311321.988254248
87722.8196270375,454975.579522595
37220.6743612726,51353.3365801856
29385.4629084557,1025424.51041088
21013.4112371054,62766.2313544266
25319.304364296,755526.095567199
61490.2260571607,116411.909018728
93296.5357849378,891848.425287837
70016.8622053928,1216592.3150218
63278.3152384512,1262924.47245736
75148.9132229415,1119702.28454059
24438.1737469926,741088.049485321
22859.6616000827,892632.792334782
5653.55701378006,147140.694339714
29229.2033312254,1336846.29397792
39997.1450486491,3533248.64026922
89557.1621096665,1457474.33416542
33013.7331566701,368505.682600923
129844.619990813,1164034.95554337
131050.065260319,1580619.35581012
60444.2972629099,1523202.35401921
27076.6706526834,937209.414624986
18080.9732333768,371029.060401474
43649.2796599825,2942177.96197533
242089.359351929,517202.037205397
33118.9772835117,339201.376773652
163645.57424502,262133.250005932
77211.4350200908,2271337.18949304
80104.6276072416,471805.55797945
48183.8959493222,987933.497376874
49489.6698158901,1162942.4811173
59161.8626648054,1125912.77044504
254023.427903959,1381989.93741059
34063.0536917444,473116.967649725
8606.15412565559,527586.028155035
264163.04323555,371272.859074584
92601.5367012254,1639057.94221213
11185.065692082,2634313.26188068
28620.5497011625,593999.552811599
268677.115171987,1105844.60610795
201475.328430746,37853.4180997505
27964.4091862394,1617111.67096467
23873.7531456931,2253507.40654904
8744.70182715641,294234.66991486
79402.4305316114,193383.80838157
112028.751185583,229518.843431384
36858.5657728895,157434.40055083
11835.3102440049,2640798.67695237
67581.7505605889,59210.6004247902
35164.2956612967,601633.405772276
341257.276187395,16429.0436725165
150750.999290484,1604895.10254156
100791.593076439,149067.377692232
127248.320781434,1798221.39063098
237478.270549475,2676938.17215198
19792.3995349069,252084.520246977
68027.6625432092,48279.0794722911
25334.56900267,802547.037859938
87487.9679210377,545151.276641983
74061.7740444751,8867.70514090656
110336.718685709,772599.274599611
306095.789394917,800988.137939648
34012.9093556252,206577.950263305
204954.721282152,2209102.46638234
186882.307907178,2288262.4118727
87281.6940032506,674865.369855716
193207.88866828,1104589.33506248
26677.8142111648,202845.320504745
438146.320527254,107749.363657757
18077.017589097,2050276.52769389
892271.719301887,398410.880836574
21026.8585967154,25410.507257013
10404.4345293587,944122.457694404
41393.5472202663,714062.033870078
94561.0467697926,625591.266982588
44988.5733642777,3321172.1705663
7654.57275990685,454116.618814896
23828.5671087785,766675.573648335
5148.94904003892,16274.5724782644
56883.3872722571,893585.511365472
309317.520311664,1355611.96192181
63443.3923025731,247943.491972229
119903.332203773,608605.155162177
72881.7550247047,349879.295212008
600924.376941664,516213.05412168
134828.677262423,1461985.16441176
68083.7838357807,562105.355051158
8516.27226123403,1105179.3078997
33469.2047023645,64265.73751225
69372.1398503283,1945396.51883788
41092.823550642,1525468.11909781
94437.3286969057,2204987.21183362
41372.147651143,1287170.89670272
16108.814226449,174120.332527918
44497.438954885,2110084.04223799
76389.8232543941,1070249.39612575
16269.0268599362,310342.474360717
7497.68853933599,227481.331612659
96761.3998196029,1266070.55239902
56386.6390040352,1595311.43061148
42379.5315705461,60662.0080741991
129499.243135342,1446742.9004085
18833.2925173028,1890039.02349613
16931.4743829627,2118139.13739384
28950.1106230034,1171249.57627191
16861.99449547,304741.616268114
20005.4057149913,434298.822578795
53538.4320987945,66013.9924392724
23315.7680408557,2356765.13512726
33134.5909591944,997487.755170843
13708.7718727275,230827.522593055
37210.6767900164,90707.8325152076
41536.1776664061,391750.088609256
14893.2485045887,152837.491791396
4004.65514570534,679047.551433778
39103.2690934743,948160.843467261
25575.283383621,716639.665834557
62124.0815492141,1148279.26711719
23932.430629334,276852.13034558
19359.2565817313,2896750.36769127
133766.2775619,765875.114403063
50024.4807597493,770155.088668902
31939.8992177847,1343155.47862994
46595.5243220581,849862.734953941
232223.654144897,1406149.79549858
18719.9924890509,144337.126759578
37819.4665263688,898985.245301222
109498.879921699,1755776.04689121
98272.4314171891,341100.51489031
80504.4419890066,65128.0752986644
196563.749612077,2900279.1272578
19445.3237002614,145613.770565759
39615.5946503884,307560.454283273
21569.89437625,1612157.42610676
4269.09003794629,582586.365312772
8468.62703310822,1579371.79477581
56302.1768509556,2695194.13352886
73266.4601357408,2792502.57862679
75023.1678243915,69933.2590523145
168431.644751358,348938.369462449
18386.7991433474,1632534.67000791
323947.522819438,1679323.33678899
13090.6156581201,815561.703181647
64052.652815338,2240409.60706716
158008.725833225,136963.599533368
98933.0917454207,2455944.6316888
56205.7637629508,522584.855793407
29261.218915749,237841.776520683
176151.544879105,1566481.47342143
48275.0367218378,2868043.13478435
129564.646664064,482193.216563536
43710.4221190101,1179440.79545826
50919.3259341567,610427.795704513
39050.4966058311,944927.418841878
19232.602001215,1245511.64878581
31343.2377366171,693243.66396181
37855.8745588008,1016327.57693734
29065.2681804264,510138.548727407
95334.8303412032,79930.9364856675
17786.3654414511,631647.254864078
17654.5873337319,1686904.5189397
42522.4016429354,890865.259048479
22798.7522195984,2083295.24567468
280497.208538982,1377685.18869602
122174.089944746,115456.77032637
35567.7134318074,217388.969014524
27105.7550407283,491789.064752627
17525.6807695549,506114.869414855
102347.879050182,1575791.54842258
114933.3497956,61606.4566254133
16851.1980856003,1244878.48264662
32274.2606363096,131205.839917815
22678.0544604302,1940150.47268723
86198.0109712533,832492.928338868
13701.7316495863,294589.618161066
20540.8145108038,448607.64115528
297849.511962149,1295846.09203467
301095.075492992,186529.099435629
127744.729947044,524857.849635173
106900.987324428,3217996.51833099
213715.457060538,420486.490886875
33483.832076564,1675896.14983519
413834.095960818,875255.363021796
22996.3304439992,270186.187721967
40615.76610051,555995.387451448
201426.857609547,315100.068650539
173405.183900951,364324.052608167
13544.0057367004,1486567.05172559
115299.785069308,37874.6059033393
94071.5747421173,2008124.71568446
93739.170555797,185997.408747026
6168.95750391929,1572775.69610734
95574.524233604,23456.0754987821
174642.792401833,2128533.69824731
18029.8499239049,1337244.53004655
166537.858496244,208100.253225297
297540.362842744,1996566.64969318
105951.564986495,169172.67949323
16639.6395803958,2962597.1114023
58126.2963081789,1426392.88753449
129178.773799164,2226281.17054951
53531.8093514966,2654076.4395169
11226.3173608584,886708.351347178
82392.2335981185,2214173.50284533
47538.9784584581,52995.171337316
187961.434958682,992731.338250577
11633.8478810548,461328.502260897
140467.491678896,76857.3505278861
80231.629602026,1421771.59362353
117640.983532663,1194245.80450781
71501.5511577596,517909.536110518
14658.0632071715,536509.971515311
11688.3163636457,761274.203939637
31835.5140971963,1245343.83934255
20474.3655648983,427484.987992359
80050.7122279228,679309.921726553
92359.3547118927,1313715.39823501
194458.988382336,295538.330520023
45091.562756264,497755.942245543
42348.6850692892,41649.7857616322
100999.734004668,2374626.90155444
67756.0261162316,1618354.55704421
95200.2290610634,21935.9197198546
22917.2026606996,2757854.36657412
66378.9687768844,156319.41084621
50405.8469881031,89293.2287741209
20846.7534970422,2661957.07466577
17626.7163830582,821357.32680273
37666.8839121222,3613313.68738605
32591.8208354617,408970.723493672
5698.85721765967,1247572.32915644
25425.628390647,1245453.4865831
27672.5641138766,1225689.87355312
32987.1164855029,591673.326979034
225000.455909033,352852.650814598
64832.1904915532,2857751.3942016
17891.5726362194,2481572.3780652
71624.8078509735,160643.940145126
29311.2144375762,2221045.37465774
25287.757554537,110519.483472764
41307.5726105027,509112.075534104
38245.0763217952,948929.943974689
62135.8423502135,220946.237350804
8832.44544034181,807595.964283754
24155.9617332138,858444.880076961
44603.9786548776,838882.25051833
8491.42259347605,137009.820517767
45614.9339576594,610392.913168118
253950.652564159,2486005.18083077
28802.9933981818,2445599.73515148
16852.9700915011,1551478.50748724
23882.6322760363,1421314.99486703
43154.1272302081,360975.816794034
45704.2754408557,933167.163706966
21809.1230093056,958742.369316385
68035.0314796271,401429.119306695
50768.2732858587,2344385.61686225
29609.8021631956,1946751.2459848
16081.7446888296,382872.922346491
26372.8653176096,1281557.87628024
48480.0136231241,1895682.14848958
17859.2953927905,644578.075753876
57858.1113339362,1353313.54214093
13456.3624182813,2176299.12350451
8810.74884082516,316610.809990124
14481.6558771165,225316.975423718
40160.6834750296,323979.413127695
69563.6742648404,2793980.62759452
32541.8930491868,1898091.49510121
19110.4735648889,1552273.21053643
111060.347179596,78036.2012915152
186842.375821196,396931.006082721
101156.892039386,213452.869676997
71340.0223710145,1072887.29560305
22497.6156356328,884271.794476519
30361.9228435271,1259994.78750877
96856.8742365358,2297194.14898295
20009.7188702208,1350795.20370649
9691.39715688199,2138700.7222721
85309.7660660175,813357.770542041
33501.799657264,1354374.28049794
50117.6442025468,487919.670692792
48356.9080894327,552569.487014435
287428.097536613,37666.4711468702
249749.095673463,423745.394106264
18274.3894300891,1198868.91724454
17956.399044117,40892.3245292508
16509.4717078471,1476734.94794572
13105.7228646684,3147313.53454587
15291.5653471847,52037.4196070676
72485.5414492491,631066.942360649
182387.854253538,775986.524411089
6804.16492716399,176834.064415695
39943.6781013914,538346.230756498
253368.509496554,2293940.59362527
88482.7520423498,472088.510281047
66456.5737236878,1766424.11474087
97095.5747468918,1447188.60227058
79116.9948044768,616925.04949054
24082.0299717576,1147738.19393837
45487.2621227161,578277.186717891
168870.868253537,3233144.67980681
14463.1241905233,803044.716886021
29606.6518529657,443237.460438961
24264.5173952362,131361.399951796
31950.5243360949,1520500.46070941
19285.5038628226,206021.538864007
61841.1354234275,566951.226945919
26043.9765039852,153933.904594014
31581.5114928056,2335779.99507343
577837.378080341,1409829.92678393
112146.306565354,1334956.31907649
295394.345348713,931192.171031964
291342.455456671,1262250.19549106
295270.178646822,826080.372111269
15549.3020070558,199703.627570571
366700.370711581,392743.052599287
226782.622028811,1234593.26117052
369873.911422708,541552.233222679
67618.9060124724,402484.62361171
73107.176873961,889376.843360513
268643.509386512,3316347.14777442
293810.084163865,849679.984222128
79724.5348330382,1664509.19162847
43691.3481790719,2278632.63257936
375911.270538898,27322.5231419488
138933.800109346,420868.704626201
74438.4236357466,193027.04336952
21124.8368962349,426707.848861619
103841.681229015,690334.739881737
222475.899453585,1639862.46720354
75376.9192249293,253615.178756068
17284.7864643698,252176.68534316
718008.535448288,110566.738059543
201442.670008259,803364.523993413
33024.0180215436,140602.528341248
303249.159049454,178323.865772353
19198.2795762193,202072.89746437
82965.1630569386,1398534.97029223
92905.6532853447,852099.784549088
47766.3083133336,389413.670564431
37705.6395659159,981873.30974623
40954.8912229277,1774393.44982974
90036.6667591884,2554853.88360862
142199.559077625,342144.223517644
51303.7018224778,1833447.85616496
228966.966613322,373781.460035451
16493.6382367295,1683651.70473633
525660.368672485,276042.494712784
56557.6826259856,1988487.60604761
37154.8441907411,592104.86011258
12412.3616648034,127521.215204074
34427.6024463918,1846343.42484634
37860.9527760708,657878.30240438
27287.0171787682,2659778.28958288
39734.2587962736,1088573.76965899
86328.5001519684,622233.606122181
27372.5079464568,626646.308230404
171216.565845005,255689.316661633
47170.4436145399,321231.082644513
124496.096781939,2028385.60055032
46395.207379844,1485967.04461023
31203.8203398279,510124.883716896
135008.075528747,1272548.68508009
19256.9418003607,172252.933728818
39068.5085466775,1607312.83659957
34335.597315634,105551.682681953
25696.3447823496,759486.480409728
96459.1412010919,1408001.44524618
10527.7460050775,1907994.26197602
61518.1906403223,449827.709429862
327848.625831249,28216.8523812834
81939.3971802571,685561.996035955
400345.239770644,555834.151671492
16380.8353198635,1269315.82388941
18299.3230791481,368251.186143818
42083.7602214296,1000852.85100603
26196.2955040029,1078171.77201445
84110.5429926828,918075.63281639
89664.4543480121,1527948.8644027
137141.40879074,2356583.39945443
73312.9634117761,559528.013878634
213244.318263501,3028253.70667119
284810.868607478,360503.679319061
88735.4731420495,35935.9619032823
40230.31697621,1053931.23620962
202783.375925477,758082.177793558
37244.3860015192,1710010.97817117
42919.0667972758,1421636.94904814
521086.870683828,329421.415414989
32083.8902071024,378821.616478503
129836.738144855,341793.544033757
188991.029404807,1199894.79835369
54632.7095339646,1345870.58268637
40205.1128934003,1214864.29953682
60696.1009837326,675263.859160112
61265.1275349984,574719.995108022
269089.506960115,248427.086186631
26067.9227269119,748362.396000711
737331.944514852,817849.937473042
35933.7918515068,1426778.07030728
13620.6947343521,855801.726503502
1255243.69802824,58060.274614135
12825.4284350092,1902630.37942792
476613.754394483,302004.781088477
80809.6723387754,73688.0309158884
6284.94851289079,354895.342098699
50078.4270315232,1467646.22132297
45751.9805648992,961835.610676581
76199.5446942032,323524.542830162
44832.3821672641,1147825.34162796
43545.2920930527,19029.4833922045
76916.8536042953,869750.452611535
39172.0303458767,164067.691752454
35274.8675859825,744896.736883032
61592.2134554329,2220872.46695243
231849.580468035,2793637.12416753
45401.139294719,467638.104826192
149913.595173611,2966071.51650729
28688.2840038991,908709.594599563
74987.3765623054,665014.49759266
23848.7035138224,600630.838075858
65457.4485928559,240507.478440545
102974.864757877,544663.172169741
21628.6117909663,440627.204639828
23897.4143211292,375406.314837516
102442.590094,1836440.75538866
147258.521138567,363756.941069151
56022.2381509187,1620980.17203771
92431.3028512706,1068684.49000836
86015.4334110651,7710.58156377778
82158.4944376013,552561.902720081
11085.5787873391,500563.057312604
96421.5010922854,97540.5781973296
15662.3757270337,862161.903736414
287485.569626089,149322.30964839
19519.7350779407,1231305.81865932
425127.416252199,507114.170655111
29641.3173468042,1237073.5543269
97334.2841298415,426405.14484229
16641.2914387329,2409577.81976468
405945.480342588,969273.806495222
396639.953167228,769584.623366796
18351.0425596986,2222684.90225503
276685.450215071,988758.158305749
89604.8935896568,308751.980741122
31446.6063506758,175537.179147068
18561.3799548226,257756.408222462
71671.4185738539,1180131.0407729
23392.9633471323,1322481.56490299
126547.137416008,1238326.45556944
144449.748231462,558414.160755397
112000.313558964,250180.402934939
128381.985730496,157793.37521058
30029.7063725717,3191236.19937184
114279.857730056,596798.07692716
92871.9339862229,857433.61336125
15296.2100227279,691545.353981475
85842.2946420272,237154.199630383
28516.6156666805,2505293.10533956
82927.2578149322,2623242.97234862
117852.528015157,961855.399182012
121402.153725632,1424819.22199699
103639.93350796,164922.025240964
111455.79590631,2468213.15269365
116343.718813459,2810895.26688668
14242.1355033716,652823.608853
12997.8724534763,1449223.98113301
108989.569341868,2487931.50229671
45078.5861736096,1682858.81731716
107948.806930977,2729721.09552093
115178.030129746,1210445.75660059
29688.0249238357,953261.832268437
27759.9147551714,448248.072736143
27990.3443607487,1990161.7915474
17589.3693535293,880644.812662603
150071.184779696,782240.145870675
145758.828303857,208111.255385093
27294.7638109967,773934.25739033
14012.3981171344,2661234.67547521
225594.648790567,2386931.95818952
64661.892843652,709155.091715655
62240.3671506742,1498301.70969936
27543.1668485597,488295.386099052
16089.3918874852,1108285.73495031
28331.3896859414,945105.709522887
15926.6430559516,35276.4660682931
164964.031523012,12930.7129411822
44259.5104684597,2199736.88431334
41518.7605243522,1419741.25833553
91021.7832937741,581196.086918174
41526.6409645642,936958.534994521
114459.002368157,1880646.3037243
108208.931947964,268701.449228281
206043.339491084,633574.893707866
198026.145687849,3550528.01777952
192711.383579117,1493496.46582114
178602.876863213,1547325.84999696
135021.330126228,1139017.67802916
140018.812496935,2656442.61540618
102766.499688748,2583519.88652017
134680.013026566,665708.989259125
172351.272457155,229767.894731439
180954.02003227,238031.916586689
202861.259111647,1456608.85541539
128620.095879009,342492.057912775
8233.2730766852,2048672.77644148
27586.4267683801,37953.8915609704
110753.314655408,1083185.42511412
71125.1093351056,13815.3860573705
299652.684168198,2596017.95405822
71206.1589079916,2797335.39029056
198299.918734762,2593086.98889606
24927.2669790885,406385.811959474
181166.450970899,268188.489003715
173979.844408537,1039104.33185626
159236.254959257,27018.2778269166
107398.058261145,2664893.43932895
35285.8941820316,808616.216151166
131933.034144595,517330.647444155
99550.9833216955,290966.590170267
62404.6215011221,1512527.71108524
58230.9926130559,1198606.80154267
156580.113337747,300029.585534847
34187.2154034005,619183.337391972
44928.2128644954,831893.640206239
119236.833750472,179091.490069298
33395.6178943354,1544885.32702516
45473.7353578762,1524189.89906128
47062.2162808789,516527.362415962
31497.3666463528,1875564.34438531
44753.7157765383,338226.898979939
50498.1920221554,599103.739866275
46330.7597687283,295523.558450488
123627.31140646,479733.702048956
47189.1529824324,413746.474254517
18477.7963587744,225606.664529017
18126.0071138954,1159839.01871725
36723.2124948072,2424304.11478649
109299.837447257,749504.392297749
107293.930181336,2805671.49776819
9059.10379006926,2957679.9512923
38820.1175614004,90565.065370521
44454.3761546987,705489.051247522
209743.369094791,25276.4819980924
24911.7138735583,1458045.27821026
17797.9651265379,1758124.78753646
197963.832868127,181984.054627175
11933.0565246024,181811.409110997
105388.776346088,401366.263424904
111951.166116145,1604856.4362353
102557.065540663,239989.335256772
110059.945300637,635575.527731972
339110.457799192,599062.034486441
289482.821079342,748780.844664005
69857.4173803934,1722009.13328733
108117.927831691,1051020.51237018
119793.274888687,1282102.46000743
23148.5006456454,1570874.56211348
123538.895265545,848960.953432734
29406.9437858242,448748.70310705
105023.659375204,1999292.57101094
37387.0215512516,1921886.93858433
29549.7873467508,838442.225676946
22035.217948285,214152.471947338
17641.4188591103,1292576.81750621
268602.805602583,616038.697268241
15544.0130549471,2342495.69692567
14719.8276348003,688865.50780944
93234.2234955408,252325.160908277
29081.3129996329,583336.818854652
110265.727555261,1157391.8918864
115414.58557891,1555328.71724954
135896.705947049,3373463.98305775
111737.98070582,1186572.71365728
34600.1286708419,1523454.67486763
112671.017631072,429920.413663018
106732.064989861,971847.597659642
47836.4703126875,1556272.41704112
37584.8180228412,389543.065039746
33496.8375192164,1027704.80629356
112896.527220348,1386970.11690327
21156.4503963348,976001.292026921
32560.4779744756,1753510.26661503
84455.7891590289,294490.569391607
103542.196145325,60062.2181098115
50509.1439148246,1169612.80016102
29627.7489891213,970254.866444609
56763.536505267,452807.498975301
69778.4557468161,1951224.27114611
9609.95745198007,467521.123230349
26915.8154330318,162808.860403465
15938.8144441394,544285.017028837
1859743.96622622,386501.570592319
393274.823512038,1313825.11221711
364381.732773696,1886459.82014271
11130.641309861,209270.005317997
81095.8280301589,40610.5336363484
107600.557874248,2851142.84236654
200305.621684606,1418478.93501938
25051.5672628599,730002.372091754
211382.898967879,880019.559708649
85032.8054008112,26050.6749901037
94618.4634149372,3086639.43465756
80135.3803716103,660793.305027617
97215.2307653433,2782618.59779752
115382.126965413,716045.017038112
118290.035649125,1103686.60923137
41719.9635046937,232196.954950078
126421.011184116,2660349.66125539
77098.2699959371,1982233.02841522
113295.030242366,1168073.00081481
83792.9157610784,2130553.56836303
128900.057099407,1730654.5435577
90333.0691670356,3009788.50880535
240706.036671137,1760337.04291041
63964.7848901276,1302608.31337901
18662.8278652428,2797440.33510339
59439.8108661074,1566417.26579656
69116.8960784532,352327.498125528
111387.442997893,1257715.02954664
90390.1383999723,880786.869559686
73615.4972527392,1574471.27822559
309239.865026555,1743765.74549747
107272.150493027,519071.476450879
113477.27682902,2155392.82081283
98236.1840660118,622936.886941143
12615.0662319356,195730.624344542
21211.3429799526,471689.074609657
4123.66477737702,1530465.97202343
243940.884275201,2997576.46637946
35336.2416679393,1249558.22039308
194480.399881175,1257102.60765307
243321.447263704,1541920.55818019
166561.008522028,2224218.63880963
233224.219566656,214971.346380781
169711.536764657,151500.309910174
139357.027111284,1037244.24251719
171327.811460102,204843.582956523
40590.4904343768,1080915.06723101
53194.2479991306,1695108.41186775
12826.8442868815,883608.887498819
284993.611288367,810063.182990505
124459.77659486,1526206.10613872
114480.374003306,199040.208374687
100020.167065392,95587.2988585197
44917.1935441455,939804.174746259
31519.2994397025,2294016.33754995
69855.1886033476,567193.363691697
143289.828460652,402624.942096586
115169.660501881,909539.263719196
17038.959796759,311078.454073306
32213.4836689997,2086507.57226039
469534.49135781,1771446.49201814
66800.6867651482,1845851.03587047
28006.8230382351,823193.13191242
8899.07108372478,15056.1710040986
104667.102965008,42487.2197325678
17668.5880265373,1879528.99411803
99442.333466308,738221.007054934
92982.2033142409,342355.053861216
18977.3252008555,178027.461449857
15161.2094322929,244508.655265594
39107.4507277646,388007.160465766
10951.3409074331,297248.303285932
108308.34905896,484412.020413813
121479.73221473,557226.206425497
98562.3709443205,341399.539406731
59352.3907440689,1345990.29465677
96691.0817754388,2473123.73202172
69669.0916191044,280351.790098717
91864.902560959,329836.356945928
101403.879589071,3528277.38602102
76041.0836628319,157207.162337436
175134.971092213,2366381.43338688
99095.0992897854,528503.126853781
84363.5612967626,43794.091668755
98103.4458580734,1230078.4771169
38176.3533804544,623481.02545269
11205.3256091885,291810.788364368
170262.084925146,1000985.70131507
228865.063979899,1709646.37264103
63969.6538816191,1632963.41429134
115967.766644991,59947.6918348575
170493.597022058,2832773.269306
39973.9528182167,1965940.27227943
47390.5587796186,2140429.0792116
107504.130775569,1438125.68212651
25680.3890051815,1296659.73125739
90778.4056869723,1521167.13212384
625780.550494599,997398.550562039
82650.3600949601,123404.865848459
85624.5964822837,271569.339073249
184006.671973379,190751.051304443
109209.619143381,602948.955655377
150554.446472612,2004757.20292789
13405.3929883964,2194228.55425597
21134.4505424649,251539.424555779
26163.4162191257,427179.58759207
39904.1099554307,2356516.3042262
117480.189562294,1572803.16873709
95674.6977054822,189923.059303595
70368.8447512819,1040291.72763887
83001.9835187896,693943.465428144
81212.6303603977,1292776.71101791
535543.949973312,140288.462098375
23375.8089944587,1813094.35344867
47670.036263428,1540808.48675311
110043.457894806,891426.903627204
129365.078672781,1723873.33004754
294490.299356941,397873.044910981
539607.020700287,1293031.73059997
288379.366561943,436378.144999975
33199.8045263951,1884695.0594291
7800.45653235361,448333.508393041
6228.66656795787,476131.7011431
10433.176017093,59329.7991813446
67892.9910054717,275879.177591128
84876.608742322,2125615.1929312
90391.4851803383,1720903.04043773
545471.528413659,1710699.74695366
6529.4061279898,226249.007416172
22780.9637305677,714358.605852113
55868.1244602843,944248.283151091
74885.3780856578,554667.506316278
35125.7801130093,879956.360401765
27510.8370900342,1253999.88429036
48589.7480939148,120189.24843168
27559.2345252285,296589.062722126
288616.501755496,2845702.1709574
3729.3680055846,344110.363464155
95209.0531494825,603963.521727188
82106.7403848679,523370.423558556
138727.123690463,1838774.55351495
63540.6463495367,532405.048604628
99155.9137397451,525121.554103308
239601.405377828,482513.607168429
411614.227689635,865328.846896722
23361.8199622459,600479.198010277
25534.9048267369,41758.0007798082
38853.0282321177,1756528.51083744
186264.202378433,62946.7441427219
185402.781093627,399171.117180425
108396.575660098,2096325.59782269
32358.2421769928,606427.976658083
27703.2431850151,1585169.63530204
41846.020600251,67569.843627361
28441.7658489265,34215.0228017619
84811.9450466786,677373.61794279
11011.8715494133,690534.580840509
22314.00680731,2055207.88519773
17716.3449040673,546355.410484768
267144.712622457,1897658.23407634
744856.167526671,383837.337917674
27668.4876020598,383908.683149472
118181.282898161,336876.57909552
110826.090699816,3187118.73437382
43008.8424512098,1193637.98405336
118678.308316962,1026435.11089857
113728.357753768,1391336.96534397
119023.885171668,1558165.21877348
113913.699622453,2058857.66453757
119112.557297335,745958.386738794
40121.9100197708,931416.274221936
82164.4775451758,781880.709078667
156636.406548664,158993.489858632
16858.7730128186,549334.665644748
36658.9484545879,1282557.77721598
139052.115563064,678464.176849784
29391.0469338589,2497376.40662348
151926.027908049,1567033.26791934
118554.555640729,153952.947216331
62861.523948457,830998.432925357
93495.7451190894,62670.5692479448
15560.0651683826,20862.5287100083
118647.330271037,560490.597065437
144509.54757136,1135616.60778019
35602.0427885411,123212.213405013
237315.608909,808021.154031737
269623.172730359,82979.9314600695
59340.1761813884,993143.321750888
63483.4728860176,2193559.65623837
55447.702970335,648021.491340666
11304.3537162491,1109127.05862048
53983.3715074942,1580484.9126348
71341.3248580286,234993.653976396
35097.9386889951,186611.818819479
17856.3116355804,608465.900961314
57039.7497420984,1842618.14753043
127180.076487923,2985309.53393211
45035.713364752,276707.574031858
649285.889503142,840043.739696382
648095.77293408,1008123.45343417
188400.761578641,1825190.7321962
19260.4987105372,1660394.10138408
162952.144408577,1750159.97291058
15247.9036486417,1080547.48020665
72703.0431632185,1872975.38718744
104176.896379517,1083736.6627485
12981.8449520435,972212.613259567
60526.8682711187,792350.844009587
31495.3864683199,1373383.33262588
151120.461935031,1549158.21400285
20742.50848982,1781144.47131012
154775.341640447,1954891.63661658
36220.6242577111,1101912.83347907
90730.5397438725,367936.546297163
14124.6036098377,1123566.97268183
237297.254689516,2083373.89109632
65426.5972436523,1928297.10562518
71377.2909022191,1806374.05160738
28399.6077035759,1487275.3291787
30639.4199577638,3116891.26215984
39728.5971122917,2174173.68017395
57416.5429983953,167901.85547211
61534.51570919,588589.400404075
64697.5896343522,448097.226712666
67124.1569657903,55509.5097847023
56305.684809388,230546.466312062
35984.0140933973,444366.052826375
51844.3240109337,1080410.57243426
375088.152303165,649992.225026661
17953.1896200188,1135792.33095866
11450.7423961648,1432126.60919606
39696.7617973583,413324.903802277
44291.6107665748,110854.953155287
14880.7522770036,301746.60120129
100808.336696213,508092.883544365
66748.3616087514,793349.929881221
25809.5514559205,970526.140029278
106700.608915896,222567.744917928
29662.4386553793,47635.8174113878
56547.4578184318,1223629.60267966
151800.518609987,578978.772427348
72794.9667201147,2454273.57972008
153865.189295937,291891.343473894
20390.6147680727,2005327.10474562
164111.797241621,393722.232379244
27177.4794360405,1469705.24012558
193237.546027343,1261875.50771722
83407.2239414476,1868460.76474167
43161.8222775509,380991.557650792
47361.0026046732,993639.556625751
49390.992860759,1902718.61035802
47171.4738312074,597662.97706599
70828.6106830002,1092235.2092941
123820.830212725,1856153.50087041
49947.7332854397,50749.0674200581
24359.6128043159,109940.589775114
18359.3337560526,1106644.46475412
33315.0371688607,421786.975345559
153682.973615951,1152913.21715246
46322.0762815495,855239.657783002
77455.4731417972,1675384.2499743
51822.0766746529,172167.619446459
214048.686729936,1753100.96215609
106369.278216944,1265753.09964212
95744.5115144092,1395376.42374425
154457.067907032,1006434.99370357
46707.1132144842,2698853.87824904
39789.5289914654,15161.9630667874
94548.0994869979,366252.805183556
75684.9184631904,2760055.86746371
95790.5611618767,2708954.60883643
80600.3373354203,365520.26891148
7591.37224092473,824918.405299974
45270.5230190652,326251.842081161
317490.420633577,1581581.50862782
336454.552071329,2480146.40759047
277637.126155679,47509.2590377471
314611.811932025,1671965.5157279
327764.747969421,912592.27130999
319816.328549889,2407299.79909129
326188.502097196,698156.682034953
316181.303914139,228119.902625122
21727.9894346656,621970.964385831
97031.6544552498,255141.212171235
347045.845535462,97639.2712786527
348229.486528876,2768083.89405596
190315.976173726,387958.063484373
30302.5783229547,585141.113041927
558981.526489761,244110.441851745
267844.199062317,799947.649592305
63163.7980244862,750647.48219241
4452.77963173067,841248.209577704
197733.772866788,1844764.56521526
117092.146130749,2552296.39616005
66827.4609719501,2538815.55252931
71382.3292179016,26114.796445182
89494.1941871074,158510.2436307
64963.7728181873,1000582.24682034
26264.2241445268,2780296.77768722
356339.327818655,179220.395294297
65584.9372913554,393756.981026344
70014.6085591937,3792251.1318234
8397.56280216734,445220.431659585
366464.403562176,267847.333477836
33576.9706067765,970263.408262799
13820.6694451829,1386559.33201619
67819.9149364029,2432468.05702794
9897.37078935511,838930.142521421
34979.878956797,848513.261053979
28849.2594505239,256429.784647714
1994.60302651496,438025.357304932
